                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    481,                0.33769,                 0.2301,                0.84872,                0.97135,                0.97746,                  0.995,                0.89364,                0.46732,                0.21213,                 0.8207,             4.6886e-05,             4.6886e-05,             4.6886e-05
                    482,                0.36158,                0.24453,                0.84425,                0.97456,                0.97791,                  0.995,                 0.8911,                0.46899,                0.21151,                0.82126,             4.5086e-05,             4.5086e-05,             4.5086e-05
                    483,                0.35587,                0.23935,                0.84113,                0.97547,                0.97802,                  0.995,                0.89825,                0.46993,                0.21232,                0.82142,             4.3287e-05,             4.3287e-05,             4.3287e-05
                    484,                0.35821,                0.23817,                 0.8391,                0.97591,                0.97924,                  0.995,                0.89891,                0.46957,                0.21062,                0.82156,             4.1487e-05,             4.1487e-05,             4.1487e-05
                    485,                0.35745,                0.23763,                0.83073,                0.97757,                0.98021,                  0.995,                0.89831,                0.46939,                0.20716,                0.82135,             3.9687e-05,             3.9687e-05,             3.9687e-05
                    486,                0.35215,                0.23247,                0.83239,                0.97843,                0.98145,                  0.995,                0.90197,                0.46816,                 0.2051,                0.82082,             3.7887e-05,             3.7887e-05,             3.7887e-05
                    487,                0.34346,                0.23926,                0.84356,                0.97973,                0.98191,                  0.995,                0.90307,                0.46879,                0.20312,                0.82065,             3.6087e-05,             3.6087e-05,             3.6087e-05
                    488,                0.34691,                0.25188,                0.83936,                0.98104,                0.98214,                  0.995,                0.90244,                0.47164,                0.20281,                0.82086,             3.4287e-05,             3.4287e-05,             3.4287e-05
                    489,                0.34426,                0.24786,                0.83931,                0.98168,                0.98146,                  0.995,                0.90183,                0.47071,                0.20201,                0.82074,             3.2488e-05,             3.2488e-05,             3.2488e-05
                    490,                 0.3553,                0.23476,                0.83154,                 0.9829,                0.98093,                  0.995,                0.90344,                0.46964,                0.20086,                0.82027,             3.0688e-05,             3.0688e-05,             3.0688e-05
                    491,                0.32518,                0.20173,                0.82816,                0.98344,                0.98051,                  0.995,                0.90426,                0.46611,                 0.1996,                0.81972,             2.8888e-05,             2.8888e-05,             2.8888e-05
                    492,                 0.3325,                0.21896,                0.82869,                0.98278,                0.98081,                  0.995,                0.90253,                0.45607,                0.19815,                0.81727,             2.7088e-05,             2.7088e-05,             2.7088e-05
                    493,                0.32085,                 0.2044,                0.82688,                0.98392,                0.98127,                  0.995,                0.90402,                0.45136,                0.19587,                0.81625,             2.5288e-05,             2.5288e-05,             2.5288e-05
                    494,                0.31788,                0.19146,                0.83321,                 0.9846,                0.98085,                  0.995,                0.90404,                0.44722,                0.19573,                0.81559,             2.3489e-05,             2.3489e-05,             2.3489e-05
                    495,                0.30438,                0.19986,                0.82879,                0.98454,                0.98048,                  0.995,                0.90655,                0.44354,                0.19604,                0.81498,             2.1689e-05,             2.1689e-05,             2.1689e-05
                    496,                0.32015,                0.19709,                0.82126,                0.98186,                0.97796,                  0.995,                0.89635,                0.43967,                0.19599,                0.81463,             1.9889e-05,             1.9889e-05,             1.9889e-05
                    497,                0.30785,                0.18477,                0.81924,                0.98264,                0.97643,                  0.995,                0.89538,                0.43896,                0.19821,                0.81476,             1.8089e-05,             1.8089e-05,             1.8089e-05
                    498,                0.32091,                0.20056,                0.82981,                0.98362,                 0.9746,                  0.995,                0.89741,                0.43757,                0.19967,                0.81488,             1.6289e-05,             1.6289e-05,             1.6289e-05
                    499,                0.29732,                0.17794,                0.82739,                0.98331,                0.97531,                  0.995,                0.89716,                0.43777,                0.19928,                0.81514,             1.4489e-05,             1.4489e-05,             1.4489e-05
                    500,                0.30925,                0.18851,                0.83424,                0.98298,                0.97558,                  0.995,                0.89394,                0.43742,                0.20094,                0.81532,              1.269e-05,              1.269e-05,              1.269e-05
