                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    471,                0.40027,                0.25507,                0.90532,                0.99221,                0.98749,                  0.995,                0.89065,                0.45733,                0.19822,                 0.9704,               0.000102,               0.000102,               0.000102
                    472,                0.39045,                0.25773,                0.91045,                0.99425,                0.99207,                  0.995,                0.89466,                0.45717,                0.18877,                0.96967,             9.9173e-05,             9.9173e-05,             9.9173e-05
                    473,                0.38162,                0.26052,                0.91085,                 0.9944,                 0.9942,                  0.995,                0.89296,                0.45744,                0.18226,                0.96686,             9.6343e-05,             9.6343e-05,             9.6343e-05
                    474,                0.40466,                0.26447,                0.92994,                0.99448,                0.99627,                  0.995,                0.89293,                0.45778,                0.18168,                0.96411,             9.3514e-05,             9.3514e-05,             9.3514e-05
                    475,                0.38956,                0.25105,                0.90784,                0.99455,                0.99673,                  0.995,                0.89193,                0.45841,                0.18195,                0.96322,             9.0684e-05,             9.0684e-05,             9.0684e-05
                    476,                0.39429,                0.25233,                 0.9149,                0.99436,                0.99683,                  0.995,                0.88988,                0.45994,                0.18292,                 0.9618,             8.7855e-05,             8.7855e-05,             8.7855e-05
                    477,                0.38933,                 0.2322,                0.90575,                0.99423,                0.99651,                  0.995,                0.89266,                0.46106,                 0.1852,                0.96137,             8.5026e-05,             8.5026e-05,             8.5026e-05
                    478,                0.39025,                0.25714,                0.92517,                0.99415,                0.99569,                  0.995,                0.89047,                 0.4608,                0.18552,                0.96045,             8.2196e-05,             8.2196e-05,             8.2196e-05
                    479,                0.37586,                0.23985,                0.91457,                0.99416,                0.99379,                  0.995,                0.89721,                0.45993,                0.18728,                0.96111,             7.9367e-05,             7.9367e-05,             7.9367e-05
                    480,                0.38285,                0.23905,                0.89826,                0.99388,                0.99129,                  0.995,                 0.9027,                0.46294,                0.19322,                0.96398,             7.6537e-05,             7.6537e-05,             7.6537e-05
                    481,                0.37428,                0.23607,                0.92289,                0.99334,                0.99098,                  0.995,                0.90121,                0.46443,                0.19514,                 0.9654,             7.3708e-05,             7.3708e-05,             7.3708e-05
                    482,                0.39465,                0.26267,                0.93717,                0.99245,                0.99077,                  0.995,                0.89925,                0.46592,                0.19554,                0.96816,             7.0878e-05,             7.0878e-05,             7.0878e-05
                    483,                0.37761,                0.23539,                  0.908,                0.99215,                0.99079,                  0.995,                0.89337,                0.46635,                0.19374,                0.96903,             6.8049e-05,             6.8049e-05,             6.8049e-05
                    484,                0.38838,                0.23989,                0.90894,                0.99027,                0.98687,                  0.995,                0.88758,                0.46666,                 0.2008,                0.97128,              6.522e-05,              6.522e-05,              6.522e-05
                    485,                0.39704,                0.25037,                0.91567,                0.99073,                0.98445,                  0.995,                0.88599,                0.46712,                0.20058,                0.97233,              6.239e-05,              6.239e-05,              6.239e-05
                    486,                0.39585,                0.24773,                0.91084,                0.99109,                0.98486,                  0.995,                0.88441,                0.46726,                0.20112,                0.97277,             5.9561e-05,             5.9561e-05,             5.9561e-05
                    487,                0.38415,                0.25737,                 0.9213,                0.99144,                0.98555,                  0.995,                0.89046,                0.46697,                0.19962,                0.97241,             5.6731e-05,             5.6731e-05,             5.6731e-05
                    488,                0.38627,                0.27945,                0.92451,                0.99242,                0.98857,                  0.995,                0.88952,                0.46572,                0.19342,                0.97003,             5.3902e-05,             5.3902e-05,             5.3902e-05
                    489,                0.38109,                0.25383,                0.92152,                0.99298,                0.99028,                  0.995,                0.89035,                0.46513,                0.18874,                0.96914,             5.1072e-05,             5.1072e-05,             5.1072e-05
                    490,                0.38498,                0.24073,                0.91438,                0.99333,                0.99127,                  0.995,                 0.8923,                0.46496,                0.18817,                0.96751,             4.8243e-05,             4.8243e-05,             4.8243e-05
                    491,                0.34061,                0.20031,                0.91204,                0.99333,                 0.9918,                  0.995,                0.88864,                0.46504,                0.18721,                0.96671,             4.5414e-05,             4.5414e-05,             4.5414e-05
                    492,                0.35177,                0.23068,                0.92111,                0.99333,                0.99446,                  0.995,                0.89341,                0.46639,                0.18341,                0.96652,             4.2584e-05,             4.2584e-05,             4.2584e-05
                    493,                0.35096,                0.20316,                0.91592,                0.99237,                0.99677,                  0.995,                0.89788,                0.46662,                0.18609,                0.96655,             3.9755e-05,             3.9755e-05,             3.9755e-05
                    494,                0.32855,                0.18616,                0.91283,                0.99318,                0.99865,                  0.995,                0.90668,                0.46624,                0.18699,                0.96729,             3.6925e-05,             3.6925e-05,             3.6925e-05
                    495,                0.32387,                0.18775,                0.93084,                0.99349,                      1,                  0.995,                0.90521,                0.46787,                 0.1883,                0.96857,             3.4096e-05,             3.4096e-05,             3.4096e-05
                    496,                 0.3401,                0.18924,                0.91327,                 0.9935,                      1,                  0.995,                0.90334,                0.46626,                0.18653,                0.96927,             3.1267e-05,             3.1267e-05,             3.1267e-05
                    497,                0.32967,                0.19918,                 0.9211,                0.99366,                      1,                  0.995,                0.90291,                0.46501,                0.18515,                0.96849,             2.8437e-05,             2.8437e-05,             2.8437e-05
                    498,                0.34588,                0.20337,                0.92909,                0.99371,                      1,                  0.995,                0.90006,                0.46291,                0.18443,                0.96846,             2.5608e-05,             2.5608e-05,             2.5608e-05
                    499,                0.32063,                0.17764,                0.90089,                0.99377,                      1,                  0.995,                0.90039,                0.46053,                0.18138,                0.96874,             2.2778e-05,             2.2778e-05,             2.2778e-05
                    500,                0.33224,                0.18613,                0.92055,                0.99356,                      1,                  0.995,                 0.9011,                0.45724,                0.18087,                0.96921,             1.9949e-05,             1.9949e-05,             1.9949e-05
